entry_time,exit_time,entry_price,exit_price,quantity,pnl,pnl_pct,duration_days
2015-07-29,2015-08-26,196.00165985567008,188.96,485,-3415.205029999987,-3.5926531749044144,28
2015-10-20,2015-12-18,197.10185853763446,198.95,465,859.3857799999727,0.937658059684221,59
